ERC Type,Count,Percentage,Source File
ERC6239;ERC1155,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6239;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6150;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6239,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC777,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5267;ERC6492;ERC4906;ERC1271,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC5484,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC3754;ERC721;ERC1271,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6672,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6492;ERC5192;ERC1271;ERC1155,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC7401;ERC6059;ERC2981;ERC5773;ERC3754;ERC4524;ERC6454;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC6808;ERC6492;ERC6809;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC777;ERC4626,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC7401;ERC6059;ERC2981;ERC5773;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC875;ERC3754;ERC4524;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC998;ERC3754;ERC721,1,0.00095697442964324,final_basic_server_processed_ethereum_deduplicated_results.csv
ERC3754;ERC4524;ERC721,44670,53.7041044506961,final_basic_server_processed_deduplicated_polygon.csv
ERC1155,13120,15.773401620620836,final_basic_server_processed_deduplicated_polygon.csv
ERC5169;ERC3754;ERC4524;ERC721,8949,10.758854504796941,final_basic_server_processed_deduplicated_polygon.csv
ERC2981;ERC3754;ERC4524;ERC721,5250,6.311765130202699,final_basic_server_processed_deduplicated_polygon.csv
ERC5267,3112,3.741373920988723,final_basic_server_processed_deduplicated_polygon.csv
ERC5615;ERC1155,2465,2.963524008752314,final_basic_server_processed_deduplicated_polygon.csv
ERC2981;ERC1155,883,1.0615787828512346,final_basic_server_processed_deduplicated_polygon.csv
ERC6492;ERC1271,833,1.0014667339921612,final_basic_server_processed_deduplicated_polygon.csv
ERC4626,533,0.6407944408377215,final_basic_server_processed_deduplicated_polygon.csv
ERC2981;ERC5615;ERC1155,438,0.5265815480054823,final_basic_server_processed_deduplicated_polygon.csv
ERC3754;ERC721,375,0.45084036644304987,final_basic_server_processed_deduplicated_polygon.csv
ERC6492;ERC3754;ERC4524;ERC721;ERC1271,338,0.4063574502873356,final_basic_server_processed_deduplicated_polygon.csv
ERC2981,338,0.4063574502873356,final_basic_server_processed_deduplicated_polygon.csv
ERC5267;ERC3754;ERC4524;ERC721,258,0.3101781721128183,final_basic_server_processed_deduplicated_polygon.csv
ERC5267;ERC6492;ERC1271,155,0.18634735146312728,final_basic_server_processed_deduplicated_polygon.csv
